attempt_no,variant_id,regime_owner,mechanic,geometry_id,raw_signal_count,minimum_era_raw_signal_count,parameters_json
29746,0c064766544c9b29,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_SCALP,404,88,"{""age_max"":64,""ancestry_max_bars"":1024,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""pullback_distance_atr"":0.5,""require_slow_side"":false}"
29747,0c14446047293b32,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_EXTENDED,168,36,"{""age_max"":32,""ancestry_max_bars"":512,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""pullback_distance_atr"":1.0,""require_slow_side"":true}"
29748,0c1c6b6a2669cb23,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_EXTENDED,273,62,"{""age_max"":16,""ancestry_max_bars"":2048,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""pullback_distance_atr"":0.5,""require_slow_side"":false}"
29749,0c31f81e49ba4a99,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_SCALP,406,95,"{""age_max"":16,""ancestry_max_bars"":2048,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""pullback_distance_atr"":1.0,""require_slow_side"":true}"
29750,0c38a00b6c4c614c,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_SCALP,108,24,"{""age_max"":8,""ancestry_max_bars"":1024,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""pullback_distance_atr"":0.5,""require_slow_side"":false}"
29751,0c38a605b5656a85,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_BALANCED,442,102,"{""age_max"":64,""ancestry_max_bars"":2048,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""pullback_distance_atr"":0.25,""require_slow_side"":false}"
29752,0c41cca2ed1c1b10,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_EXTENDED,143,19,"{""age_max"":16,""ancestry_max_bars"":512,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""pullback_distance_atr"":1.0,""require_slow_side"":false}"
29753,0c44fa8005e06f99,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_BALANCED,122,27,"{""age_max"":64,""ancestry_max_bars"":512,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""pullback_distance_atr"":0.25,""require_slow_side"":false}"
29754,0c862bd9ea54787e,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_EXTENDED,612,151,"{""age_max"":32,""ancestry_max_bars"":2048,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""pullback_distance_atr"":1.0,""require_slow_side"":true}"
29755,0cb75b3f98898b14,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_EXTENDED,118,25,"{""age_max"":64,""ancestry_max_bars"":1024,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""pullback_distance_atr"":0.5,""require_slow_side"":true}"
29756,0cb87b2cc0bf2d92,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_EXTENDED,1061,243,"{""age_max"":64,""ancestry_max_bars"":2048,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""pullback_distance_atr"":0.5,""require_slow_side"":false}"
29757,0cce6c7f2a3b0f74,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_EXTENDED,162,35,"{""age_max"":32,""ancestry_max_bars"":1024,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""pullback_distance_atr"":0.5,""require_slow_side"":false}"
29758,0cdd062b568b49e4,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_EXTENDED,166,37,"{""age_max"":64,""ancestry_max_bars"":1024,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""pullback_distance_atr"":0.25,""require_slow_side"":false}"
29759,0cec6d384b60234b,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_SCALP,140,30,"{""age_max"":8,""ancestry_max_bars"":1024,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""pullback_distance_atr"":1.0,""require_slow_side"":true}"
29760,0cf6243e8597b9bf,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_BALANCED,414,100,"{""age_max"":32,""ancestry_max_bars"":1024,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""pullback_distance_atr"":0.5,""require_slow_side"":false}"
29761,0d49496538865978,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_EXTENDED,152,24,"{""age_max"":64,""ancestry_max_bars"":512,""body_min"":0.4,""efficiency_min"":0.25,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""pullback_distance_atr"":1.0,""require_slow_side"":false}"
29762,0d5ed6427747f613,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_BALANCED,227,50,"{""age_max"":8,""ancestry_max_bars"":512,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""pullback_distance_atr"":1.0,""require_slow_side"":false}"
29763,0d6b088db9a76aa0,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_BALANCED,152,22,"{""age_max"":64,""ancestry_max_bars"":512,""body_min"":0.1,""efficiency_min"":0.25,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""pullback_distance_atr"":1.0,""require_slow_side"":false}"
29764,0d7e53e374f4d00b,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_BALANCED,126,29,"{""age_max"":64,""ancestry_max_bars"":2048,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""pullback_distance_atr"":0.1,""require_slow_side"":false}"
29765,0da7c312aad15fe5,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_EXTENDED,107,23,"{""age_max"":8,""ancestry_max_bars"":2048,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""pullback_distance_atr"":0.5,""require_slow_side"":false}"
29766,0dd3c27945a3e2d8,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_SCALP,168,36,"{""age_max"":32,""ancestry_max_bars"":512,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""pullback_distance_atr"":1.0,""require_slow_side"":true}"
29767,0ddf834525d27c60,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_SCALP,123,23,"{""age_max"":16,""ancestry_max_bars"":1024,""body_min"":0.4,""efficiency_min"":0.25,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""pullback_distance_atr"":1.0,""require_slow_side"":false}"
29768,0de66bab3d88f72b,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_SCALP,105,22,"{""age_max"":8,""ancestry_max_bars"":1024,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""pullback_distance_atr"":1.0,""require_slow_side"":true}"
29769,0e057e2247a58736,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_EXTENDED,124,24,"{""age_max"":32,""ancestry_max_bars"":1024,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""pullback_distance_atr"":0.5,""require_slow_side"":true}"
29770,0e39d68ea98ea7b2,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_BALANCED,328,57,"{""age_max"":64,""ancestry_max_bars"":2048,""body_min"":0.1,""efficiency_min"":0.25,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""pullback_distance_atr"":1.0,""require_slow_side"":true}"
29771,0e43830d7c40335a,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_EXTENDED,944,220,"{""age_max"":16,""ancestry_max_bars"":1024,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""pullback_distance_atr"":1.0,""require_slow_side"":false}"
29772,0e5947b4d3e3aeaa,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_SCALP,294,68,"{""age_max"":16,""ancestry_max_bars"":1024,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""pullback_distance_atr"":1.0,""require_slow_side"":true}"
29773,0e80574dae13ac65,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_EXTENDED,200,31,"{""age_max"":64,""ancestry_max_bars"":2048,""body_min"":0.1,""efficiency_min"":0.25,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""pullback_distance_atr"":1.0,""require_slow_side"":true}"
29774,0e81139fba1c5764,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_SCALP,334,76,"{""age_max"":8,""ancestry_max_bars"":1024,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""pullback_distance_atr"":1.0,""require_slow_side"":false}"
29775,0eb0286449cd741a,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_BALANCED,100,22,"{""age_max"":32,""ancestry_max_bars"":1024,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""pullback_distance_atr"":0.5,""require_slow_side"":true}"
29776,0ec14becabd6a898,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_EXTENDED,275,48,"{""age_max"":16,""ancestry_max_bars"":1024,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""pullback_distance_atr"":1.0,""require_slow_side"":false}"
29777,0ecceb4fd36e7a5b,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_BALANCED,284,58,"{""age_max"":64,""ancestry_max_bars"":2048,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""pullback_distance_atr"":0.5,""require_slow_side"":false}"
29778,0ef3d8cc7c5907cd,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_BALANCED,104,22,"{""age_max"":64,""ancestry_max_bars"":2048,""body_min"":0.1,""efficiency_min"":0.4,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""pullback_distance_atr"":1.0,""require_slow_side"":false}"
29779,0ef582237526d9eb,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_BALANCED,126,22,"{""age_max"":64,""ancestry_max_bars"":1024,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""pullback_distance_atr"":0.25,""require_slow_side"":true}"
29780,0f127ce4c98cd116,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_BALANCED,436,84,"{""age_max"":32,""ancestry_max_bars"":2048,""body_min"":0.25,""efficiency_min"":0.25,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""pullback_distance_atr"":1.0,""require_slow_side"":false}"
29781,0f423814c672a703,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_EXTENDED,811,186,"{""age_max"":64,""ancestry_max_bars"":512,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""pullback_distance_atr"":1.0,""require_slow_side"":false}"
29782,0f44ccfcf5d8451b,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_EXTENDED,178,42,"{""age_max"":32,""ancestry_max_bars"":512,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""pullback_distance_atr"":0.25,""require_slow_side"":false}"
29783,0f5b036b0c56a9ec,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_EXTENDED,543,127,"{""age_max"":64,""ancestry_max_bars"":1024,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""pullback_distance_atr"":1.0,""require_slow_side"":true}"
29784,0f6c9c6243c8c997,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_SCALP,102,19,"{""age_max"":64,""ancestry_max_bars"":2048,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""pullback_distance_atr"":0.25,""require_slow_side"":true}"
29785,0f935098a05e752a,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_SCALP,104,23,"{""age_max"":32,""ancestry_max_bars"":2048,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON"",""pullback_distance_atr"":0.25,""require_slow_side"":false}"
29786,100d0aa907c93a60,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_SCALP,598,137,"{""age_max"":16,""ancestry_max_bars"":512,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""pullback_distance_atr"":1.0,""require_slow_side"":false}"
29787,101fe4a2633d77a3,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_EXTENDED,132,26,"{""age_max"":64,""ancestry_max_bars"":256,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""pullback_distance_atr"":0.5,""require_slow_side"":false}"
29788,1030a5d133975ce5,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_BALANCED,225,48,"{""age_max"":8,""ancestry_max_bars"":512,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""pullback_distance_atr"":1.0,""require_slow_side"":false}"
29789,1070ee8482ae3283,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_SCALP,181,34,"{""age_max"":64,""ancestry_max_bars"":256,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""pullback_distance_atr"":1.0,""require_slow_side"":true}"
29790,107990b9f4dd09e8,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_BALANCED,429,96,"{""age_max"":64,""ancestry_max_bars"":2048,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""pullback_distance_atr"":1.0,""require_slow_side"":true}"
29791,1088ba7cacb8bb02,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_SCALP,464,100,"{""age_max"":64,""ancestry_max_bars"":512,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""pullback_distance_atr"":0.5,""require_slow_side"":false}"
29792,108a01996c8dfee3,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_BALANCED,553,135,"{""age_max"":32,""ancestry_max_bars"":1024,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""pullback_distance_atr"":0.5,""require_slow_side"":false}"
29793,10b9e663e47a1d35,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_SCALP,241,57,"{""age_max"":8,""ancestry_max_bars"":2048,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""pullback_distance_atr"":1.0,""require_slow_side"":false}"
29794,10c00738ed5f4aed,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_SCALP,214,53,"{""age_max"":32,""ancestry_max_bars"":512,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""pullback_distance_atr"":1.0,""require_slow_side"":true}"
29795,10d22b4b98edf450,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_SCALP,164,19,"{""age_max"":32,""ancestry_max_bars"":2048,""body_min"":0.25,""efficiency_min"":0.25,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""pullback_distance_atr"":1.0,""require_slow_side"":true}"
29796,11045d2e01cdaed1,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_EXTENDED,102,23,"{""age_max"":32,""ancestry_max_bars"":1024,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""pullback_distance_atr"":0.25,""require_slow_side"":false}"
29797,111b07aee3578621,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_BALANCED,172,40,"{""age_max"":64,""ancestry_max_bars"":512,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""pullback_distance_atr"":0.5,""require_slow_side"":true}"
29798,112419c485bd8fd1,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_BALANCED,238,46,"{""age_max"":64,""ancestry_max_bars"":2048,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""pullback_distance_atr"":0.25,""require_slow_side"":true}"
29799,114ed8a72db9a357,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_SCALP,144,31,"{""age_max"":64,""ancestry_max_bars"":2048,""body_min"":0.1,""efficiency_min"":0.4,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""pullback_distance_atr"":1.0,""require_slow_side"":false}"
29800,114f8acff630c407,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_SCALP,944,220,"{""age_max"":16,""ancestry_max_bars"":1024,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""pullback_distance_atr"":1.0,""require_slow_side"":false}"
29801,11583b54acf28f0e,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_SCALP,172,23,"{""age_max"":16,""ancestry_max_bars"":512,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON"",""pullback_distance_atr"":1.0,""require_slow_side"":false}"
29802,118c3fa39de305af,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_BALANCED,191,41,"{""age_max"":64,""ancestry_max_bars"":256,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""pullback_distance_atr"":0.5,""require_slow_side"":false}"
29803,118f06e526aa011e,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_BALANCED,169,26,"{""age_max"":16,""ancestry_max_bars"":2048,""body_min"":0.25,""efficiency_min"":0.25,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""pullback_distance_atr"":1.0,""require_slow_side"":false}"
29804,11b80ceeef950829,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_SCALP,547,120,"{""age_max"":64,""ancestry_max_bars"":512,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""pullback_distance_atr"":1.0,""require_slow_side"":false}"
29805,11c536269f440206,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_EXTENDED,173,40,"{""age_max"":16,""ancestry_max_bars"":1024,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""pullback_distance_atr"":0.25,""require_slow_side"":false}"
29806,11e2bf8816ef9554,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_BALANCED,767,187,"{""age_max"":16,""ancestry_max_bars"":2048,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""pullback_distance_atr"":1.0,""require_slow_side"":false}"
29807,11f70ae40d9ad109,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_SCALP,129,26,"{""age_max"":64,""ancestry_max_bars"":128,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""pullback_distance_atr"":1.0,""require_slow_side"":false}"
29808,12071f1017a789ab,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_BALANCED,175,31,"{""age_max"":64,""ancestry_max_bars"":1024,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""pullback_distance_atr"":0.25,""require_slow_side"":true}"
29809,122837b50e749a84,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_BALANCED,200,45,"{""age_max"":64,""ancestry_max_bars"":1024,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""pullback_distance_atr"":0.25,""require_slow_side"":false}"
29810,124afe1e8f775a40,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_SCALP,511,102,"{""age_max"":64,""ancestry_max_bars"":256,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""pullback_distance_atr"":1.0,""require_slow_side"":false}"
29811,12615a7f77e0da0b,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_BALANCED,172,23,"{""age_max"":16,""ancestry_max_bars"":512,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""pullback_distance_atr"":1.0,""require_slow_side"":false}"
29812,12744e23b24ce5f0,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_BALANCED,245,57,"{""age_max"":64,""ancestry_max_bars"":2048,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""pullback_distance_atr"":0.25,""require_slow_side"":false}"
29813,127c81822cf70d72,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_EXTENDED,214,48,"{""age_max"":64,""ancestry_max_bars"":256,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""pullback_distance_atr"":0.5,""require_slow_side"":false}"
29814,128b344c4951a557,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_BALANCED,495,109,"{""age_max"":8,""ancestry_max_bars"":2048,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""pullback_distance_atr"":1.0,""require_slow_side"":false}"
29815,12a743979c7e6cdf,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_BALANCED,105,23,"{""age_max"":64,""ancestry_max_bars"":512,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""pullback_distance_atr"":0.25,""require_slow_side"":false}"
29816,12bcebc34f9fec7b,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_EXTENDED,105,18,"{""age_max"":8,""ancestry_max_bars"":2048,""body_min"":0.1,""efficiency_min"":0.25,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""pullback_distance_atr"":1.0,""require_slow_side"":false}"
29817,12d660d11d7d28d7,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_SCALP,106,21,"{""age_max"":64,""ancestry_max_bars"":512,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""pullback_distance_atr"":0.1,""require_slow_side"":false}"
29818,12fcbc38cdd2d59c,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_SCALP,145,29,"{""age_max"":32,""ancestry_max_bars"":2048,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON"",""pullback_distance_atr"":0.5,""require_slow_side"":false}"
29819,130d99b7d8ff108e,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_SCALP,109,19,"{""age_max"":16,""ancestry_max_bars"":2048,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""pullback_distance_atr"":0.25,""require_slow_side"":false}"
29820,131ed3a65233f3bf,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_BALANCED,174,35,"{""age_max"":64,""ancestry_max_bars"":128,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""pullback_distance_atr"":1.0,""require_slow_side"":false}"
29821,1356739e9322bf41,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_EXTENDED,716,165,"{""age_max"":32,""ancestry_max_bars"":2048,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""pullback_distance_atr"":1.0,""require_slow_side"":false}"
29822,1368bca914edbaaa,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_BALANCED,176,40,"{""age_max"":8,""ancestry_max_bars"":1024,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""pullback_distance_atr"":0.5,""require_slow_side"":false}"
29823,1368f32d04069f98,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_EXTENDED,104,23,"{""age_max"":32,""ancestry_max_bars"":2048,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""pullback_distance_atr"":0.25,""require_slow_side"":false}"
29824,136cfa8adbbf1863,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_SCALP,100,23,"{""age_max"":64,""ancestry_max_bars"":256,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""pullback_distance_atr"":0.25,""require_slow_side"":false}"
29825,139faddfcbf25e07,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_BALANCED,139,29,"{""age_max"":8,""ancestry_max_bars"":1024,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""pullback_distance_atr"":0.5,""require_slow_side"":false}"
29826,13a8b3e66bdb22d1,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_SCALP,228,52,"{""age_max"":64,""ancestry_max_bars"":1024,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""pullback_distance_atr"":0.25,""require_slow_side"":false}"
29827,140d5aa4c73b9033,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION,C_SCALP,182,41,"{""age_max"":32,""ancestry_max_bars"":128,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""pullback_distance_atr"":1.0,""require_slow_side"":false}"
