regime_episode_id,regime,start_time,end_time,h4_bars,duration_hours,median_adx,median_er
392,TRANSITION_UNKNOWN,2019-04-02 20:00:00+00:00,2019-04-03 16:00:00+00:00,6,24.0,21.040672539625284,0.30689235122825187
393,BALANCED_RANGE,2019-04-03 20:00:00+00:00,2019-04-04 00:00:00+00:00,2,8.0,19.07257068418258,0.0017827480896350923
394,COMPRESSION,2019-04-04 04:00:00+00:00,2019-04-04 12:00:00+00:00,3,12.0,18.328783390706235,0.08348045397225856
395,TRANSITION_UNKNOWN,2019-04-04 16:00:00+00:00,2019-04-04 20:00:00+00:00,2,8.0,20.251712714821213,0.12157084561607816
396,BALANCED_RANGE,2019-04-05 00:00:00+00:00,2019-04-05 16:00:00+00:00,5,20.0,22.075529556247965,0.02512337371018676
397,TRANSITION_UNKNOWN,2019-04-05 20:00:00+00:00,2019-04-08 16:00:00+00:00,7,28.0,25.237662951877667,0.1429924242424226
398,BALANCED_RANGE,2019-04-08 20:00:00+00:00,2019-04-09 04:00:00+00:00,3,12.0,21.60150239307344,0.1462264150943396
399,TRANSITION_UNKNOWN,2019-04-09 08:00:00+00:00,2019-04-10 20:00:00+00:00,10,40.0,25.32418809217845,0.3133703434212765
400,TREND_UP,2019-04-11 00:00:00+00:00,2019-04-11 12:00:00+00:00,4,16.0,28.355049879801484,0.5050590836748806
401,TRANSITION_UNKNOWN,2019-04-11 16:00:00+00:00,2019-04-15 12:00:00+00:00,13,52.0,26.76852485856386,0.16573258606885494
402,TREND_DOWN,2019-04-15 16:00:00+00:00,2019-04-18 20:00:00+00:00,20,80.0,45.841514739518246,0.5244040328757897
403,TRANSITION_UNKNOWN,2019-04-19 00:00:00+00:00,2019-05-01 04:00:00+00:00,46,184.0,30.232429179079936,0.19431457905035593
404,BALANCED_RANGE,2019-05-01 08:00:00+00:00,2019-05-02 04:00:00+00:00,6,24.0,19.001437088406952,0.12238277665093242
405,TRANSITION_UNKNOWN,2019-05-02 08:00:00+00:00,2019-05-07 04:00:00+00:00,19,76.0,27.44872661978033,0.07155635062611904
406,BALANCED_RANGE,2019-05-07 08:00:00+00:00,2019-05-07 16:00:00+00:00,3,12.0,20.42764172153725,0.0413149711239425
407,TRANSITION_UNKNOWN,2019-05-07 20:00:00+00:00,2019-05-09 20:00:00+00:00,13,52.0,19.837365293296855,0.22439338630019454
408,BALANCED_RANGE,2019-05-10 00:00:00+00:00,2019-05-10 04:00:00+00:00,2,8.0,20.38089647429905,0.025531206179866206
409,COMPRESSION,2019-05-10 08:00:00+00:00,2019-05-10 16:00:00+00:00,3,12.0,22.807940446300467,0.13302628014088844
410,TRANSITION_UNKNOWN,2019-05-10 20:00:00+00:00,2019-05-17 20:00:00+00:00,32,128.0,31.366693895850695,0.23192960115592137
411,TREND_DOWN,2019-05-18 00:00:00+00:00,2019-05-22 12:00:00+00:00,17,68.0,33.95062155942354,0.47910477322242345
412,TRANSITION_UNKNOWN,2019-05-22 16:00:00+00:00,2019-05-22 20:00:00+00:00,2,8.0,40.637855873854875,0.39706229803414206
413,TREND_DOWN,2019-05-23 00:00:00+00:00,2019-05-23 08:00:00+00:00,3,12.0,39.641188650126246,0.403955749245716
414,TRANSITION_UNKNOWN,2019-05-23 12:00:00+00:00,2019-05-29 16:00:00+00:00,27,108.0,31.33924238063321,0.19903173749326708
415,COMPRESSION,2019-05-29 20:00:00+00:00,2019-05-30 08:00:00+00:00,4,16.0,19.90506933298737,0.16387811049720505
416,TRANSITION_UNKNOWN,2019-05-30 12:00:00+00:00,2019-05-30 16:00:00+00:00,2,8.0,20.698105965068137,0.13534375930271933
417,COMPRESSION,2019-05-30 20:00:00+00:00,2019-05-31 00:00:00+00:00,2,8.0,21.43151010532614,0.1230307554191438
418,BALANCED_RANGE,2019-05-31 04:00:00+00:00,2019-05-31 08:00:00+00:00,2,8.0,23.466835812025337,0.17259916071930262
419,TRANSITION_UNKNOWN,2019-05-31 12:00:00+00:00,2019-06-03 00:00:00+00:00,5,20.0,30.570835477865153,0.36858063293537935
420,TREND_UP,2019-06-03 04:00:00+00:00,2019-06-04 12:00:00+00:00,9,36.0,47.15613458128024,0.6489527436385646
421,UNSAFE_SHOCK,2019-06-04 16:00:00+00:00,2019-06-11 04:00:00+00:00,29,116.0,52.66829033612242,0.3627436168605488
422,TRANSITION_UNKNOWN,2019-06-11 08:00:00+00:00,2019-06-11 12:00:00+00:00,2,8.0,31.77150872609074,0.18747210994283037
423,UNSAFE_SHOCK,2019-06-11 16:00:00+00:00,2019-06-11 20:00:00+00:00,2,8.0,28.281408469223713,0.06702459340475025
424,TRANSITION_UNKNOWN,2019-06-12 00:00:00+00:00,2019-06-14 04:00:00+00:00,14,56.0,24.806504116489975,0.033814156718465604
425,UNSAFE_SHOCK,2019-06-14 08:00:00+00:00,2019-07-01 20:00:00+00:00,73,292.0,30.60331572316688,0.20688681907987472
426,TRANSITION_UNKNOWN,2019-07-02 00:00:00+00:00,2019-07-02 20:00:00+00:00,6,24.0,27.73966614521312,0.15771546642731554
427,UNSAFE_SHOCK,2019-07-03 00:00:00+00:00,2019-07-04 04:00:00+00:00,8,32.0,27.527622103901685,0.09838209674308152
428,TRANSITION_UNKNOWN,2019-07-04 08:00:00+00:00,2019-07-05 12:00:00+00:00,8,32.0,23.588277325337724,0.12386371274589189
429,UNSAFE_SHOCK,2019-07-05 16:00:00+00:00,2019-07-05 20:00:00+00:00,2,8.0,22.672857449734835,0.10975984507957065
430,TRANSITION_UNKNOWN,2019-07-06 00:00:00+00:00,2019-07-11 20:00:00+00:00,25,100.0,24.838922280242237,0.17290585618976947
431,BALANCED_RANGE,2019-07-12 00:00:00+00:00,2019-07-12 16:00:00+00:00,5,20.0,18.518372165138228,0.0878084948628325
432,TRANSITION_UNKNOWN,2019-07-12 20:00:00+00:00,2019-07-19 20:00:00+00:00,32,128.0,15.388509196808101,0.2504106931664828
433,BALANCED_RANGE,2019-07-20 00:00:00+00:00,2019-07-22 12:00:00+00:00,5,20.0,18.986430983447864,0.1394464398901328
434,TRANSITION_UNKNOWN,2019-07-22 16:00:00+00:00,2019-07-23 12:00:00+00:00,6,24.0,16.68971497815606,0.18626974932483675
435,BALANCED_RANGE,2019-07-23 16:00:00+00:00,2019-07-24 16:00:00+00:00,7,28.0,13.911745661713832,0.045418950665622855
436,TRANSITION_UNKNOWN,2019-07-24 20:00:00+00:00,2019-07-25 12:00:00+00:00,5,20.0,16.47831197252388,0.27502803139516446
437,BALANCED_RANGE,2019-07-25 16:00:00+00:00,2019-07-31 12:00:00+00:00,25,100.0,16.471179243604556,0.07249524843877486
438,TRANSITION_UNKNOWN,2019-07-31 16:00:00+00:00,2019-08-02 12:00:00+00:00,12,48.0,25.90279250995029,0.17153365526619066
439,UNSAFE_SHOCK,2019-08-02 16:00:00+00:00,2019-08-03 00:00:00+00:00,3,12.0,26.76620576782057,0.12830891281470042
440,TRANSITION_UNKNOWN,2019-08-05 00:00:00+00:00,2019-08-05 12:00:00+00:00,4,16.0,28.709839166144015,0.19764112008376633
441,UNSAFE_SHOCK,2019-08-05 16:00:00+00:00,2019-08-09 12:00:00+00:00,24,96.0,48.38434030920861,0.41294964643351184
442,TRANSITION_UNKNOWN,2019-08-09 16:00:00+00:00,2019-08-13 12:00:00+00:00,13,52.0,51.37875826909326,0.2928157386263828
443,UNSAFE_SHOCK,2019-08-13 16:00:00+00:00,2019-08-19 00:00:00+00:00,22,88.0,27.398277213188948,0.07833456919988366
444,BALANCED_RANGE,2019-08-19 04:00:00+00:00,2019-08-20 00:00:00+00:00,6,24.0,20.20399057768964,0.06539134998837769
445,TRANSITION_UNKNOWN,2019-08-20 04:00:00+00:00,2019-08-20 16:00:00+00:00,4,16.0,23.374252350100573,0.11683764331269948
446,BALANCED_RANGE,2019-08-20 20:00:00+00:00,2019-08-21 08:00:00+00:00,4,16.0,19.826280351176386,0.12697726403570417
447,TRANSITION_UNKNOWN,2019-08-21 12:00:00+00:00,2019-08-23 08:00:00+00:00,12,48.0,18.3992579323057,0.18017626199640793
448,BALANCED_RANGE,2019-08-23 12:00:00+00:00,2019-08-23 16:00:00+00:00,2,8.0,19.927152000617923,0.1416010089420046
449,TRANSITION_UNKNOWN,2019-08-23 20:00:00+00:00,2019-08-24 00:00:00+00:00,2,8.0,22.91134213557531,0.3328483472120241
450,UNSAFE_SHOCK,2019-08-26 00:00:00+00:00,2019-08-26 04:00:00+00:00,2,8.0,27.232037064691315,0.39439270189053643
451,TRANSITION_UNKNOWN,2019-08-26 08:00:00+00:00,2019-08-30 12:00:00+00:00,26,104.0,28.878093101587936,0.2778874318670126
452,BALANCED_RANGE,2019-08-30 16:00:00+00:00,2019-09-02 12:00:00+00:00,7,28.0,18.285659606211812,0.07533776047630175
453,TRANSITION_UNKNOWN,2019-09-02 16:00:00+00:00,2019-09-03 12:00:00+00:00,6,24.0,12.863494690472766,0.17898253536910397
454,BALANCED_RANGE,2019-09-03 16:00:00+00:00,2019-09-04 16:00:00+00:00,7,28.0,14.738363838018994,0.0693546619918914
455,TRANSITION_UNKNOWN,2019-09-04 20:00:00+00:00,2019-09-05 16:00:00+00:00,6,24.0,16.433745330440516,0.17652319089893254
456,BALANCED_RANGE,2019-09-05 20:00:00+00:00,2019-09-06 12:00:00+00:00,5,20.0,20.222938516361335,0.09102646868947731
457,UNSAFE_SHOCK,2019-09-06 16:00:00+00:00,2019-09-09 04:00:00+00:00,5,20.0,21.85824266637465,0.12995017046944643
458,TRANSITION_UNKNOWN,2019-09-09 08:00:00+00:00,2019-09-12 08:00:00+00:00,19,76.0,19.791776535653245,0.3054876392284711
459,BALANCED_RANGE,2019-09-12 12:00:00+00:00,2019-09-20 20:00:00+00:00,40,160.0,20.068608225020284,0.0816855771734459
460,TRANSITION_UNKNOWN,2019-09-21 00:00:00+00:00,2019-09-24 16:00:00+00:00,12,48.0,24.942170859829545,0.23739434218407643
461,TREND_UP,2019-09-24 20:00:00+00:00,2019-09-25 16:00:00+00:00,6,24.0,35.230820442266165,0.4803419788671335
462,TRANSITION_UNKNOWN,2019-09-25 20:00:00+00:00,2019-09-30 12:00:00+00:00,18,72.0,31.628645192258826,0.1866507536812798
463,TREND_DOWN,2019-09-30 16:00:00+00:00,2019-10-01 16:00:00+00:00,7,28.0,42.24738147169174,0.5956663941128347
464,TRANSITION_UNKNOWN,2019-10-01 20:00:00+00:00,2019-10-08 04:00:00+00:00,28,112.0,28.708734951941537,0.19804907784300377
465,BALANCED_RANGE,2019-10-08 08:00:00+00:00,2019-10-11 12:00:00+00:00,20,80.0,14.898922684704878,0.08356587574294552
466,TRANSITION_UNKNOWN,2019-10-11 16:00:00+00:00,2019-10-11 20:00:00+00:00,2,8.0,18.16856993921082,0.11722974165253736
467,BALANCED_RANGE,2019-10-12 00:00:00+00:00,2019-10-14 20:00:00+00:00,7,28.0,21.20299492107042,0.1023606621608381
468,TRANSITION_UNKNOWN,2019-10-15 00:00:00+00:00,2019-10-16 16:00:00+00:00,11,44.0,18.558548712479837,0.17620706819313114
469,BALANCED_RANGE,2019-10-16 20:00:00+00:00,2019-10-18 00:00:00+00:00,8,32.0,14.662409955491121,0.10496283023864016
470,COMPRESSION,2019-10-18 04:00:00+00:00,2019-10-19 00:00:00+00:00,6,24.0,11.384352075538999,0.027961703794185964
471,BALANCED_RANGE,2019-10-21 00:00:00+00:00,2019-10-21 16:00:00+00:00,5,20.0,8.557780643109304,0.07808667211774867
472,COMPRESSION,2019-10-21 20:00:00+00:00,2019-10-24 16:00:00+00:00,18,72.0,10.953741082325184,0.032634506088121414
473,TRANSITION_UNKNOWN,2019-10-24 20:00:00+00:00,2019-10-25 20:00:00+00:00,7,28.0,18.98966328058696,0.3884892086330915
474,TREND_UP,2019-10-26 00:00:00+00:00,2019-10-28 04:00:00+00:00,3,12.0,28.026012092809292,0.408656777077832
475,TRANSITION_UNKNOWN,2019-10-28 08:00:00+00:00,2019-10-29 04:00:00+00:00,6,24.0,26.910008236421227,0.0782569710889162
476,BALANCED_RANGE,2019-10-29 08:00:00+00:00,2019-10-30 04:00:00+00:00,6,24.0,20.163049280356155,0.05367050557955984
477,TRANSITION_UNKNOWN,2019-10-30 08:00:00+00:00,2019-10-30 20:00:00+00:00,4,16.0,17.583351851111594,0.1454052125811504
478,BALANCED_RANGE,2019-10-31 00:00:00+00:00,2019-10-31 04:00:00+00:00,2,8.0,16.965310623880107,0.1787955541290473
479,TRANSITION_UNKNOWN,2019-10-31 08:00:00+00:00,2019-10-31 12:00:00+00:00,2,8.0,15.656146776481949,0.12341885445558046
480,BALANCED_RANGE,2019-10-31 16:00:00+00:00,2019-11-01 12:00:00+00:00,6,24.0,18.637148334861887,0.1377655577427006
481,TRANSITION_UNKNOWN,2019-11-01 16:00:00+00:00,2019-11-07 16:00:00+00:00,25,100.0,18.678176801037946,0.3145612343297972
482,TREND_DOWN,2019-11-07 20:00:00+00:00,2019-11-11 04:00:00+00:00,10,40.0,41.435591953524224,0.4581962252844848
483,TRANSITION_UNKNOWN,2019-11-11 08:00:00+00:00,2019-11-12 12:00:00+00:00,8,32.0,45.56953017793566,0.33043135151464026
484,TREND_DOWN,2019-11-12 16:00:00+00:00,2019-11-12 20:00:00+00:00,2,8.0,49.317785572267866,0.3869626194639759
485,TRANSITION_UNKNOWN,2019-11-13 00:00:00+00:00,2019-11-18 08:00:00+00:00,22,88.0,31.615447644270105,0.1625115501583393
486,BALANCED_RANGE,2019-11-18 12:00:00+00:00,2019-11-18 16:00:00+00:00,2,8.0,20.37833046500957,0.13990649128421556
487,COMPRESSION,2019-11-18 20:00:00+00:00,2019-11-20 12:00:00+00:00,11,44.0,16.34126808040047,0.13559036550446685
488,BALANCED_RANGE,2019-11-20 16:00:00+00:00,2019-11-21 16:00:00+00:00,7,28.0,13.085119799425879,0.06898113207547417
489,COMPRESSION,2019-11-21 20:00:00+00:00,2019-11-22 04:00:00+00:00,3,12.0,14.118802895113564,0.03372333103922664
490,BALANCED_RANGE,2019-11-22 08:00:00+00:00,2019-11-22 16:00:00+00:00,3,12.0,13.868158547452039,0.12316910785619341
491,COMPRESSION,2019-11-22 20:00:00+00:00,2019-11-25 08:00:00+00:00,5,20.0,13.398905217581675,0.16166638093605415
492,TRANSITION_UNKNOWN,2019-11-25 12:00:00+00:00,2019-12-03 04:00:00+00:00,35,140.0,25.827334248875772,0.2209903917221051
493,COMPRESSION,2019-12-03 08:00:00+00:00,2019-12-03 12:00:00+00:00,2,8.0,19.94086964561027,0.15875949949051493
494,TRANSITION_UNKNOWN,2019-12-03 16:00:00+00:00,2019-12-11 16:00:00+00:00,38,152.0,26.34127508203593,0.2674468572086849
495,BALANCED_RANGE,2019-12-11 20:00:00+00:00,2019-12-12 08:00:00+00:00,4,16.0,21.85932203674969,0.00858837570753355
496,TRANSITION_UNKNOWN,2019-12-12 12:00:00+00:00,2019-12-24 16:00:00+00:00,52,208.0,32.365064147742295,0.1708567149585435
497,TREND_UP,2019-12-24 20:00:00+00:00,2020-01-02 04:00:00+00:00,26,104.0,63.20583125424373,0.5793926134176304
498,TRANSITION_UNKNOWN,2020-01-02 08:00:00+00:00,2020-01-03 00:00:00+00:00,5,20.0,59.68118913059327,0.34949899799599565
499,TREND_UP,2020-01-03 04:00:00+00:00,2020-01-04 00:00:00+00:00,6,24.0,63.64831729349215,0.6052276076559373
500,UNSAFE_SHOCK,2020-01-06 00:00:00+00:00,2020-01-06 04:00:00+00:00,2,8.0,66.37559335250688,0.7826392858534579
501,TREND_UP,2020-01-06 08:00:00+00:00,2020-01-08 00:00:00+00:00,11,44.0,61.63077354967716,0.5687140963323083
502,UNSAFE_SHOCK,2020-01-08 04:00:00+00:00,2020-01-10 04:00:00+00:00,13,52.0,44.71869821107776,0.12649474139173017
503,TRANSITION_UNKNOWN,2020-01-10 08:00:00+00:00,2020-01-14 20:00:00+00:00,17,68.0,22.048232725421812,0.14844244427255457
504,BALANCED_RANGE,2020-01-15 00:00:00+00:00,2020-01-18 00:00:00+00:00,19,76.0,15.177199305474474,0.059089699228108
505,TRANSITION_UNKNOWN,2020-01-20 00:00:00+00:00,2020-01-20 16:00:00+00:00,5,20.0,13.39552920423937,0.3020043793161461
506,COMPRESSION,2020-01-20 20:00:00+00:00,2020-01-21 16:00:00+00:00,6,24.0,15.939423850886993,0.1265609221460161
507,BALANCED_RANGE,2020-01-21 20:00:00+00:00,2020-01-27 04:00:00+00:00,22,88.0,14.879195961539384,0.07807782829963023
508,TRANSITION_UNKNOWN,2020-01-27 08:00:00+00:00,2020-01-27 20:00:00+00:00,4,16.0,29.946468503427624,0.38788335847159644
509,TREND_UP,2020-01-28 00:00:00+00:00,2020-01-28 04:00:00+00:00,2,8.0,34.21266435615742,0.4367253091251637
510,TRANSITION_UNKNOWN,2020-01-28 08:00:00+00:00,2020-01-30 20:00:00+00:00,16,64.0,23.84570917646272,0.16859068522044673
511,BALANCED_RANGE,2020-01-31 00:00:00+00:00,2020-02-04 16:00:00+00:00,18,72.0,19.445885647488986,0.09067720992579177
512,TRANSITION_UNKNOWN,2020-02-04 20:00:00+00:00,2020-02-07 16:00:00+00:00,18,72.0,28.52174582406562,0.23375975397080312
513,BALANCED_RANGE,2020-02-07 20:00:00+00:00,2020-02-10 12:00:00+00:00,6,24.0,18.197090443712227,0.09718692352885758
514,TRANSITION_UNKNOWN,2020-02-10 16:00:00+00:00,2020-02-12 04:00:00+00:00,10,40.0,14.682930623895519,0.2705297625251487
515,COMPRESSION,2020-02-12 08:00:00+00:00,2020-02-13 00:00:00+00:00,5,20.0,19.658717338035355,0.07490718497488717
516,BALANCED_RANGE,2020-02-13 04:00:00+00:00,2020-02-13 08:00:00+00:00,2,8.0,17.26923927961654,0.18035323769736344
517,COMPRESSION,2020-02-13 12:00:00+00:00,2020-02-14 20:00:00+00:00,9,36.0,16.187717042563037,0.10685154975530355
518,TRANSITION_UNKNOWN,2020-02-15 00:00:00+00:00,2020-02-18 20:00:00+00:00,13,52.0,17.895414783456552,0.3159323449571967
519,TREND_UP,2020-02-19 00:00:00+00:00,2020-02-22 00:00:00+00:00,19,76.0,42.34510274287338,0.5800626772123543
520,UNSAFE_SHOCK,2020-02-24 00:00:00+00:00,2020-03-05 16:00:00+00:00,54,216.0,27.949913882289223,0.2061235908407737
521,TREND_UP,2020-03-05 20:00:00+00:00,2020-03-06 12:00:00+00:00,5,20.0,30.39577354516118,0.45265722905546607
522,UNSAFE_SHOCK,2020-03-06 16:00:00+00:00,2020-03-25 16:00:00+00:00,80,320.0,33.51663521377958,0.251323661850759
523,TREND_UP,2020-03-25 20:00:00+00:00,2020-03-27 20:00:00+00:00,13,52.0,34.147261928330614,0.524167987321713
524,TRANSITION_UNKNOWN,2020-03-30 00:00:00+00:00,2020-04-02 20:00:00+00:00,24,96.0,25.987226599870013,0.1451538266142924
525,BALANCED_RANGE,2020-04-03 00:00:00+00:00,2020-04-06 08:00:00+00:00,10,40.0,18.74189094597292,0.022824709270811334
526,TRANSITION_UNKNOWN,2020-04-06 12:00:00+00:00,2020-04-07 12:00:00+00:00,7,28.0,24.306581736155053,0.46325554428178106
527,TREND_UP,2020-04-07 16:00:00+00:00,2020-04-08 04:00:00+00:00,4,16.0,28.23804535122712,0.43533328236134694
528,TRANSITION_UNKNOWN,2020-04-08 08:00:00+00:00,2020-04-09 16:00:00+00:00,9,36.0,28.978775883349194,0.2897347343669637
529,TREND_UP,2020-04-09 20:00:00+00:00,2020-04-13 04:00:00+00:00,4,16.0,39.689341085383376,0.45676710418969557
530,TRANSITION_UNKNOWN,2020-04-13 08:00:00+00:00,2020-04-13 20:00:00+00:00,4,16.0,47.699056315150074,0.3695131684992493
531,TREND_UP,2020-04-14 00:00:00+00:00,2020-04-16 04:00:00+00:00,14,56.0,57.64658547156706,0.5549793209595538
532,TRANSITION_UNKNOWN,2020-04-16 08:00:00+00:00,2020-04-22 12:00:00+00:00,27,108.0,32.41784446465386,0.20918628454452443
533,BALANCED_RANGE,2020-04-22 16:00:00+00:00,2020-04-23 08:00:00+00:00,5,20.0,20.193746274380906,0.04746607587925748
534,TRANSITION_UNKNOWN,2020-04-23 12:00:00+00:00,2020-04-28 04:00:00+00:00,18,72.0,21.60321727373012,0.20818600565542977
535,BALANCED_RANGE,2020-04-28 08:00:00+00:00,2020-04-28 16:00:00+00:00,3,12.0,22.5766604469973,0.04406372908472689
536,TRANSITION_UNKNOWN,2020-04-28 20:00:00+00:00,2020-05-04 16:00:00+00:00,25,100.0,24.522981611717327,0.0910350561175011
537,BALANCED_RANGE,2020-05-04 20:00:00+00:00,2020-05-14 16:00:00+00:00,49,196.0,18.029901231244843,0.07504860661049846
538,TRANSITION_UNKNOWN,2020-05-14 20:00:00+00:00,2020-05-15 08:00:00+00:00,4,16.0,27.965616317476453,0.3917872091539869
539,TREND_UP,2020-05-15 12:00:00+00:00,2020-05-18 16:00:00+00:00,9,36.0,43.42946025853238,0.5406932931424249
540,TRANSITION_UNKNOWN,2020-05-18 20:00:00+00:00,2020-05-22 16:00:00+00:00,24,96.0,27.50413732907732,0.17546383765564436
541,BALANCED_RANGE,2020-05-22 20:00:00+00:00,2020-05-25 16:00:00+00:00,7,28.0,21.46190797181009,0.07441530829199049
542,TRANSITION_UNKNOWN,2020-05-25 20:00:00+00:00,2020-05-29 00:00:00+00:00,20,80.0,24.709034751045845,0.2613277542150919
543,BALANCED_RANGE,2020-05-29 04:00:00+00:00,2020-06-01 12:00:00+00:00,10,40.0,18.916953040602845,0.07284980189964628
544,TRANSITION_UNKNOWN,2020-06-01 16:00:00+00:00,2020-06-03 00:00:00+00:00,9,36.0,15.54798161995076,0.3166082383873798
545,BALANCED_RANGE,2020-06-03 04:00:00+00:00,2020-06-03 16:00:00+00:00,4,16.0,17.689923235875284,0.04603657544452407
546,TRANSITION_UNKNOWN,2020-06-03 20:00:00+00:00,2020-06-05 16:00:00+00:00,12,48.0,26.573909133190053,0.28045462651215614
547,TREND_DOWN,2020-06-05 20:00:00+00:00,2020-06-08 04:00:00+00:00,4,16.0,31.604875523799315,0.47219484837607717
548,TRANSITION_UNKNOWN,2020-06-08 08:00:00+00:00,2020-06-10 08:00:00+00:00,13,52.0,29.025902898647768,0.1593544343466011
549,BALANCED_RANGE,2020-06-10 12:00:00+00:00,2020-06-10 16:00:00+00:00,2,8.0,23.03291963867705,0.05035333349117158
550,TRANSITION_UNKNOWN,2020-06-10 20:00:00+00:00,2020-06-11 12:00:00+00:00,5,20.0,25.699211074117006,0.20293029227399684
551,TREND_UP,2020-06-11 16:00:00+00:00,2020-06-11 20:00:00+00:00,2,8.0,25.702814874320268,0.39601776420731477
552,TRANSITION_UNKNOWN,2020-06-12 00:00:00+00:00,2020-06-15 20:00:00+00:00,13,52.0,24.86091355559001,0.28815618221258055
553,BALANCED_RANGE,2020-06-16 00:00:00+00:00,2020-06-19 16:00:00+00:00,23,92.0,17.489453629525524,0.08743296805782229
554,COMPRESSION,2020-06-19 20:00:00+00:00,2020-06-20 00:00:00+00:00,2,8.0,18.00411885548042,0.27097209422370233
555,TRANSITION_UNKNOWN,2020-06-22 00:00:00+00:00,2020-06-23 08:00:00+00:00,9,36.0,27.62246093491913,0.32178997076681104
556,TREND_UP,2020-06-23 12:00:00+00:00,2020-06-25 00:00:00+00:00,10,40.0,38.43782639876912,0.443458252691621
557,TRANSITION_UNKNOWN,2020-06-25 04:00:00+00:00,2020-06-29 08:00:00+00:00,15,60.0,29.905033117443914,0.18119935170178317
558,BALANCED_RANGE,2020-06-29 12:00:00+00:00,2020-06-30 16:00:00+00:00,8,32.0,17.737280511841696,0.051442334265554904
559,TRANSITION_UNKNOWN,2020-06-30 20:00:00+00:00,2020-07-01 16:00:00+00:00,6,24.0,16.310527214021757,0.23556786525176576
560,BALANCED_RANGE,2020-07-01 20:00:00+00:00,2020-07-03 00:00:00+00:00,8,32.0,19.955377307832137,0.06735631838269455
561,TRANSITION_UNKNOWN,2020-07-03 04:00:00+00:00,2020-07-09 04:00:00+00:00,25,100.0,25.77030111005802,0.08834425762325562
562,TREND_UP,2020-07-09 08:00:00+00:00,2020-07-09 16:00:00+00:00,3,12.0,26.42552879389055,0.4145964731625718
563,TRANSITION_UNKNOWN,2020-07-09 20:00:00+00:00,2020-07-10 20:00:00+00:00,7,28.0,20.03916234781873,0.3133540016075333
564,BALANCED_RANGE,2020-07-11 00:00:00+00:00,2020-07-13 00:00:00+00:00,2,8.0,15.361411354234644,0.15636219489874192
565,TRANSITION_UNKNOWN,2020-07-13 04:00:00+00:00,2020-07-13 12:00:00+00:00,3,12.0,14.565340229361091,0.25261984392418807
566,COMPRESSION,2020-07-13 16:00:00+00:00,2020-07-20 16:00:00+00:00,32,128.0,13.935785160352932,0.09489446824192713
567,BALANCED_RANGE,2020-07-20 20:00:00+00:00,2020-07-21 08:00:00+00:00,4,16.0,17.384595588774943,0.1371942642210504
568,TRANSITION_UNKNOWN,2020-07-21 12:00:00+00:00,2020-07-22 00:00:00+00:00,4,16.0,26.546225757145113,0.3913891912676542
569,TREND_UP,2020-07-22 04:00:00+00:00,2020-07-28 08:00:00+00:00,27,108.0,56.37306584174338,0.7180488551956521
570,TRANSITION_UNKNOWN,2020-07-28 12:00:00+00:00,2020-08-05 08:00:00+00:00,37,148.0,44.75890469373186,0.2628300207653511
571,TREND_UP,2020-08-05 12:00:00+00:00,2020-08-07 16:00:00+00:00,14,56.0,41.408912678405905,0.4547982046363847
572,TRANSITION_UNKNOWN,2020-08-07 20:00:00+00:00,2020-08-11 20:00:00+00:00,14,56.0,28.929586110009488,0.239020395874811
573,TREND_DOWN,2020-08-12 00:00:00+00:00,2020-08-12 04:00:00+00:00,2,8.0,33.37029422871514,0.5799079260552858
574,UNSAFE_SHOCK,2020-08-12 08:00:00+00:00,2020-08-13 08:00:00+00:00,7,28.0,38.9203244619154,0.3955114270606882
575,TRANSITION_UNKNOWN,2020-08-13 12:00:00+00:00,2020-08-19 16:00:00+00:00,27,108.0,25.125312225240286,0.26885868234141536
576,BALANCED_RANGE,2020-08-19 20:00:00+00:00,2020-08-20 12:00:00+00:00,5,20.0,22.236497356531128,0.06459615914729472
577,TRANSITION_UNKNOWN,2020-08-20 16:00:00+00:00,2020-08-20 20:00:00+00:00,2,8.0,22.94128677232984,0.027400398673127116
578,BALANCED_RANGE,2020-08-21 00:00:00+00:00,2020-08-21 12:00:00+00:00,4,16.0,22.656154243107267,0.0782740157302396
579,TRANSITION_UNKNOWN,2020-08-21 16:00:00+00:00,2020-08-27 20:00:00+00:00,27,108.0,27.015164990644408,0.17334137515078418
580,BALANCED_RANGE,2020-08-28 00:00:00+00:00,2020-08-28 08:00:00+00:00,3,12.0,22.873883261087975,0.04396073410157801
581,TRANSITION_UNKNOWN,2020-08-28 12:00:00+00:00,2020-09-08 16:00:00+00:00,46,184.0,24.82609910103573,0.23081097326397743
582,BALANCED_RANGE,2020-09-08 20:00:00+00:00,2020-09-10 12:00:00+00:00,11,44.0,17.58853571110836,0.08159449555006966
583,TRANSITION_UNKNOWN,2020-09-10 16:00:00+00:00,2020-09-10 20:00:00+00:00,2,8.0,15.95983720631278,0.14446054298435573
584,BALANCED_RANGE,2020-09-11 00:00:00+00:00,2020-09-14 16:00:00+00:00,12,48.0,17.21778918010197,0.1326495483050855
585,TRANSITION_UNKNOWN,2020-09-14 20:00:00+00:00,2020-09-17 20:00:00+00:00,19,76.0,25.61695063091155,0.12251308900523536
586,BALANCED_RANGE,2020-09-18 00:00:00+00:00,2020-09-21 08:00:00+00:00,10,40.0,18.43598531858068,0.061979777228138626
587,TRANSITION_UNKNOWN,2020-09-21 12:00:00+00:00,2020-09-23 16:00:00+00:00,14,56.0,31.35051768784,0.3602151421296412
