attempt_no,variant_id,regime_owner,mechanic,geometry_id,raw_signal_count,minimum_era_raw_signal_count,parameters_json
28761,051da68d5533b46c,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_EXTENDED,1518,325,"{""confirmation"":""WICK"",""deviation_atr_max"":1.5,""deviation_atr_min"":0.6,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""target_fraction"":0.5,""wick_min"":0.25}"
28762,0560ae7f7c7afcf1,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_FAST,5004,1102,"{""confirmation"":""CANDLE"",""deviation_atr_max"":8.0,""deviation_atr_min"":0.9,""geometry_id"":""C_FAST"",""hour_window"":""LONDON"",""target_fraction"":0.5,""wick_min"":0.25}"
28763,0561f01fd16f99dc,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_EXTENDED,3589,738,"{""confirmation"":""WICK"",""deviation_atr_max"":4.0,""deviation_atr_min"":1.2,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""target_fraction"":0.75,""wick_min"":0.25}"
28764,056505c002a50696,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_FAST,2218,431,"{""confirmation"":""WICK"",""deviation_atr_max"":2.5,""deviation_atr_min"":0.9,""geometry_id"":""C_FAST"",""hour_window"":""NEW_YORK"",""target_fraction"":0.25,""wick_min"":0.25}"
28765,0566c7d249b71c8f,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_FAST,10273,2105,"{""confirmation"":""WICK"",""deviation_atr_max"":4.0,""deviation_atr_min"":0.9,""geometry_id"":""C_FAST"",""hour_window"":""ALL_LIQUID"",""target_fraction"":0.5,""wick_min"":0.1}"
28766,056b4da9bdf0eded,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_FAST,2563,506,"{""confirmation"":""CANDLE"",""deviation_atr_max"":4.0,""deviation_atr_min"":0.9,""geometry_id"":""C_FAST"",""hour_window"":""LONDON"",""target_fraction"":0.5,""wick_min"":0.25}"
28767,057dce64efe8fdbd,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_FAST,1062,234,"{""confirmation"":""CANDLE"",""deviation_atr_max"":1.5,""deviation_atr_min"":0.9,""geometry_id"":""C_FAST"",""hour_window"":""LONDON_NY"",""target_fraction"":0.5,""wick_min"":0.25}"
28768,059648914978c7a2,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_BALANCED,540,123,"{""confirmation"":""CANDLE"",""deviation_atr_max"":1.5,""deviation_atr_min"":1.2,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""target_fraction"":0.5,""wick_min"":0.25}"
28769,05b5d6f3fd7494ac,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_BALANCED,1254,251,"{""confirmation"":""EITHER"",""deviation_atr_max"":1.5,""deviation_atr_min"":1.2,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""target_fraction"":0.25,""wick_min"":0.1}"
28770,05bb4b4d914e1124,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_FAST,7822,1593,"{""confirmation"":""CANDLE"",""deviation_atr_max"":4.0,""deviation_atr_min"":0.4,""geometry_id"":""C_FAST"",""hour_window"":""ALL_LIQUID"",""target_fraction"":0.25,""wick_min"":0.25}"
28771,05d1d342aac087b6,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_BALANCED,10505,2339,"{""confirmation"":""CANDLE"",""deviation_atr_max"":8.0,""deviation_atr_min"":1.6,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""target_fraction"":0.5,""wick_min"":0.1}"
28772,05d532808792b21b,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_BALANCED,13312,2928,"{""confirmation"":""CANDLE"",""deviation_atr_max"":8.0,""deviation_atr_min"":0.4,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""target_fraction"":0.25,""wick_min"":0.1}"
28773,05e37933269e21f5,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_EXTENDED,2068,435,"{""confirmation"":""EITHER"",""deviation_atr_max"":2.5,""deviation_atr_min"":0.6,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""target_fraction"":0.25,""wick_min"":0.4}"
28774,05eaaea8c487ca1a,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_FAST,6688,1482,"{""confirmation"":""CANDLE"",""deviation_atr_max"":8.0,""deviation_atr_min"":1.2,""geometry_id"":""C_FAST"",""hour_window"":""NEW_YORK"",""target_fraction"":0.5,""wick_min"":0.25}"
28775,0617a9f29414c1b5,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_EXTENDED,682,149,"{""confirmation"":""EITHER"",""deviation_atr_max"":1.5,""deviation_atr_min"":1.2,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""target_fraction"":0.5,""wick_min"":0.4}"
28776,0623559756172c3f,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_BALANCED,2111,419,"{""confirmation"":""EITHER"",""deviation_atr_max"":1.5,""deviation_atr_min"":0.4,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""target_fraction"":0.75,""wick_min"":0.4}"
28777,0629fd587f6d68fe,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_EXTENDED,1518,325,"{""confirmation"":""WICK"",""deviation_atr_max"":1.5,""deviation_atr_min"":0.6,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""target_fraction"":0.75,""wick_min"":0.25}"
28778,062e351141ed2d51,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_BALANCED,3008,610,"{""confirmation"":""EITHER"",""deviation_atr_max"":1.5,""deviation_atr_min"":0.4,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""target_fraction"":0.25,""wick_min"":0.1}"
28779,063eb85797262853,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_BALANCED,2692,557,"{""confirmation"":""EITHER"",""deviation_atr_max"":1.5,""deviation_atr_min"":0.6,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""target_fraction"":0.25,""wick_min"":0.4}"
28780,064480aa83c4b3a0,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_EXTENDED,5087,1030,"{""confirmation"":""WICK"",""deviation_atr_max"":4.0,""deviation_atr_min"":0.9,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""target_fraction"":0.75,""wick_min"":0.25}"
28781,0653188329eb91b5,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_BALANCED,1371,284,"{""confirmation"":""WICK"",""deviation_atr_max"":1.5,""deviation_atr_min"":0.4,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""target_fraction"":0.5,""wick_min"":0.1}"
28782,0660bd9f9df831e9,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_FAST,3793,796,"{""confirmation"":""EITHER"",""deviation_atr_max"":1.5,""deviation_atr_min"":0.6,""geometry_id"":""C_FAST"",""hour_window"":""ALL_LIQUID"",""target_fraction"":0.25,""wick_min"":0.1}"
28783,0666283d203a3abc,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_BALANCED,4360,874,"{""confirmation"":""CANDLE"",""deviation_atr_max"":2.5,""deviation_atr_min"":0.6,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""target_fraction"":0.25,""wick_min"":0.25}"
28784,0668c633beeca46b,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_FAST,689,134,"{""confirmation"":""WICK"",""deviation_atr_max"":1.5,""deviation_atr_min"":1.2,""geometry_id"":""C_FAST"",""hour_window"":""NEW_YORK"",""target_fraction"":0.5,""wick_min"":0.1}"
28785,067fb5fa5c6c4553,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_EXTENDED,10260,2230,"{""confirmation"":""EITHER"",""deviation_atr_max"":8.0,""deviation_atr_min"":0.4,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""target_fraction"":0.25,""wick_min"":0.4}"
28786,0689e9113e06ede2,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_EXTENDED,1259,234,"{""confirmation"":""WICK"",""deviation_atr_max"":2.5,""deviation_atr_min"":0.9,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""target_fraction"":0.5,""wick_min"":0.4}"
28787,068a901c6bc663b0,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_EXTENDED,20393,4456,"{""confirmation"":""EITHER"",""deviation_atr_max"":8.0,""deviation_atr_min"":0.4,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""target_fraction"":0.25,""wick_min"":0.25}"
28788,06b3c5535384bc1f,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_EXTENDED,12143,2659,"{""confirmation"":""EITHER"",""deviation_atr_max"":8.0,""deviation_atr_min"":0.4,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""target_fraction"":0.25,""wick_min"":0.25}"
28789,06c5c4a1ea69dea6,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_EXTENDED,9392,1951,"{""confirmation"":""EITHER"",""deviation_atr_max"":4.0,""deviation_atr_min"":0.9,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""target_fraction"":0.75,""wick_min"":0.1}"
28790,06d1532c55913e64,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_FAST,2421,517,"{""confirmation"":""WICK"",""deviation_atr_max"":2.5,""deviation_atr_min"":1.6,""geometry_id"":""C_FAST"",""hour_window"":""LONDON_NY"",""target_fraction"":0.75,""wick_min"":0.1}"
28791,06e8b2aa5bed98c2,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_BALANCED,1416,268,"{""confirmation"":""WICK"",""deviation_atr_max"":1.5,""deviation_atr_min"":0.9,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""target_fraction"":0.75,""wick_min"":0.1}"
28792,06efd7f637ec09e6,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_BALANCED,4751,1048,"{""confirmation"":""CANDLE"",""deviation_atr_max"":8.0,""deviation_atr_min"":1.2,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""target_fraction"":0.75,""wick_min"":0.25}"
28793,06fd8fdfe24591e7,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_BALANCED,10389,2301,"{""confirmation"":""CANDLE"",""deviation_atr_max"":8.0,""deviation_atr_min"":0.4,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""target_fraction"":0.5,""wick_min"":0.4}"
28794,07170ce1628e6b98,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_EXTENDED,11439,2530,"{""confirmation"":""CANDLE"",""deviation_atr_max"":8.0,""deviation_atr_min"":1.2,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""target_fraction"":0.25,""wick_min"":0.1}"
28795,072b577648a12529,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_EXTENDED,1257,252,"{""confirmation"":""WICK"",""deviation_atr_max"":2.5,""deviation_atr_min"":1.2,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""target_fraction"":0.75,""wick_min"":0.4}"
28796,072b6bd604da0fe7,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_FAST,1354,275,"{""confirmation"":""CANDLE"",""deviation_atr_max"":2.5,""deviation_atr_min"":0.9,""geometry_id"":""C_FAST"",""hour_window"":""LONDON"",""target_fraction"":0.75,""wick_min"":0.25}"
28797,07329267822852a1,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_EXTENDED,17580,3857,"{""confirmation"":""EITHER"",""deviation_atr_max"":8.0,""deviation_atr_min"":1.2,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""target_fraction"":0.75,""wick_min"":0.25}"
28798,0736bf88b86fede2,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_EXTENDED,2218,431,"{""confirmation"":""WICK"",""deviation_atr_max"":2.5,""deviation_atr_min"":0.9,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""target_fraction"":0.75,""wick_min"":0.25}"
28799,07411a5087640a83,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_FAST,12335,2695,"{""confirmation"":""EITHER"",""deviation_atr_max"":8.0,""deviation_atr_min"":0.9,""geometry_id"":""C_FAST"",""hour_window"":""LONDON_NY"",""target_fraction"":0.75,""wick_min"":0.4}"
28800,074c81775b52b125,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_BALANCED,6390,1306,"{""confirmation"":""WICK"",""deviation_atr_max"":4.0,""deviation_atr_min"":0.9,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""target_fraction"":0.25,""wick_min"":0.1}"
28801,074db2ced9599a3c,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_FAST,3589,738,"{""confirmation"":""WICK"",""deviation_atr_max"":4.0,""deviation_atr_min"":1.2,""geometry_id"":""C_FAST"",""hour_window"":""NEW_YORK"",""target_fraction"":0.25,""wick_min"":0.25}"
28802,075173288eff8e67,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_BALANCED,924,198,"{""confirmation"":""CANDLE"",""deviation_atr_max"":1.5,""deviation_atr_min"":0.4,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""target_fraction"":0.75,""wick_min"":0.25}"
28803,075e60f47a9852f2,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_FAST,2379,502,"{""confirmation"":""EITHER"",""deviation_atr_max"":2.5,""deviation_atr_min"":0.9,""geometry_id"":""C_FAST"",""hour_window"":""LONDON"",""target_fraction"":0.25,""wick_min"":0.1}"
28804,077d78b8b405855c,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_EXTENDED,1661,340,"{""confirmation"":""CANDLE"",""deviation_atr_max"":1.5,""deviation_atr_min"":0.4,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""target_fraction"":0.5,""wick_min"":0.25}"
28805,078460728c53dae2,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_EXTENDED,3639,743,"{""confirmation"":""CANDLE"",""deviation_atr_max"":4.0,""deviation_atr_min"":1.2,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""target_fraction"":0.75,""wick_min"":0.25}"
28806,0786aba66f23f210,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_BALANCED,2101,440,"{""confirmation"":""CANDLE"",""deviation_atr_max"":1.5,""deviation_atr_min"":0.6,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""target_fraction"":0.5,""wick_min"":0.25}"
28807,078dcea2665244cb,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_EXTENDED,9486,2097,"{""confirmation"":""CANDLE"",""deviation_atr_max"":8.0,""deviation_atr_min"":0.9,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""target_fraction"":0.25,""wick_min"":0.25}"
28808,0792ac357868db19,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_EXTENDED,2918,581,"{""confirmation"":""WICK"",""deviation_atr_max"":2.5,""deviation_atr_min"":0.4,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""target_fraction"":0.5,""wick_min"":0.25}"
28809,07a9d2168235ebc6,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_BALANCED,4424,984,"{""confirmation"":""CANDLE"",""deviation_atr_max"":8.0,""deviation_atr_min"":1.6,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""target_fraction"":0.5,""wick_min"":0.25}"
28810,07b1530055a65420,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_BALANCED,5692,1167,"{""confirmation"":""CANDLE"",""deviation_atr_max"":4.0,""deviation_atr_min"":0.6,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""target_fraction"":0.75,""wick_min"":0.25}"
28811,07be5060f7803cb9,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_FAST,16611,3691,"{""confirmation"":""EITHER"",""deviation_atr_max"":8.0,""deviation_atr_min"":1.2,""geometry_id"":""C_FAST"",""hour_window"":""LONDON_NY"",""target_fraction"":0.5,""wick_min"":0.1}"
28812,07fbb8e6677b7314,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_EXTENDED,4749,992,"{""confirmation"":""WICK"",""deviation_atr_max"":4.0,""deviation_atr_min"":1.6,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""target_fraction"":0.75,""wick_min"":0.1}"
28813,0807c4036cf51567,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_BALANCED,11132,2258,"{""confirmation"":""EITHER"",""deviation_atr_max"":4.0,""deviation_atr_min"":0.6,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""target_fraction"":0.5,""wick_min"":0.25}"
28814,0835ddd2017e22ae,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_EXTENDED,540,123,"{""confirmation"":""CANDLE"",""deviation_atr_max"":1.5,""deviation_atr_min"":1.2,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""target_fraction"":0.5,""wick_min"":0.1}"
28815,083a1843e1c3d844,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_BALANCED,873,163,"{""confirmation"":""WICK"",""deviation_atr_max"":1.5,""deviation_atr_min"":0.4,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""target_fraction"":0.75,""wick_min"":0.4}"
28816,083aa611039afff8,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_BALANCED,3374,717,"{""confirmation"":""CANDLE"",""deviation_atr_max"":2.5,""deviation_atr_min"":0.6,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""target_fraction"":0.25,""wick_min"":0.1}"
28817,083ad9aef19bf866,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_EXTENDED,11679,2563,"{""confirmation"":""EITHER"",""deviation_atr_max"":8.0,""deviation_atr_min"":0.6,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""target_fraction"":0.25,""wick_min"":0.25}"
28818,083e7af0d16c1b21,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_BALANCED,5996,1204,"{""confirmation"":""EITHER"",""deviation_atr_max"":4.0,""deviation_atr_min"":1.2,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""target_fraction"":0.25,""wick_min"":0.4}"
28819,0841026b616f7aff,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_BALANCED,7338,1484,"{""confirmation"":""CANDLE"",""deviation_atr_max"":4.0,""deviation_atr_min"":0.6,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""target_fraction"":0.25,""wick_min"":0.25}"
28820,0841ed427bc18e67,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_EXTENDED,904,184,"{""confirmation"":""EITHER"",""deviation_atr_max"":1.5,""deviation_atr_min"":1.2,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""target_fraction"":0.75,""wick_min"":0.4}"
28821,084d50aa9cfb455f,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_BALANCED,505,105,"{""confirmation"":""CANDLE"",""deviation_atr_max"":1.5,""deviation_atr_min"":0.9,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""target_fraction"":0.75,""wick_min"":0.25}"
28822,0868d499d273ca6a,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_BALANCED,1155,239,"{""confirmation"":""WICK"",""deviation_atr_max"":2.5,""deviation_atr_min"":1.6,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""target_fraction"":0.25,""wick_min"":0.1}"
28823,086dcd5a74ba1012,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_BALANCED,5962,1283,"{""confirmation"":""WICK"",""deviation_atr_max"":8.0,""deviation_atr_min"":1.6,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""target_fraction"":0.5,""wick_min"":0.4}"
28824,08814051e2cc4ede,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_BALANCED,712,151,"{""confirmation"":""CANDLE"",""deviation_atr_max"":1.5,""deviation_atr_min"":1.2,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""target_fraction"":0.5,""wick_min"":0.1}"
28825,088a3a4b1f9d51e3,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_FAST,3883,799,"{""confirmation"":""WICK"",""deviation_atr_max"":4.0,""deviation_atr_min"":0.9,""geometry_id"":""C_FAST"",""hour_window"":""LONDON"",""target_fraction"":0.25,""wick_min"":0.1}"
28826,08a0eb4b707aa220,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_BALANCED,6063,1250,"{""confirmation"":""CANDLE"",""deviation_atr_max"":4.0,""deviation_atr_min"":0.4,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""target_fraction"":0.75,""wick_min"":0.25}"
28827,08a20288e295b2fc,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_FAST,18056,4000,"{""confirmation"":""WICK"",""deviation_atr_max"":8.0,""deviation_atr_min"":1.2,""geometry_id"":""C_FAST"",""hour_window"":""ALL_LIQUID"",""target_fraction"":0.75,""wick_min"":0.1}"
28828,08a6931cf108aa2a,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_EXTENDED,373,69,"{""confirmation"":""EITHER"",""deviation_atr_max"":1.5,""deviation_atr_min"":1.2,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""target_fraction"":0.5,""wick_min"":0.25}"
28829,08b4bac5caa2aec8,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_EXTENDED,7338,1484,"{""confirmation"":""CANDLE"",""deviation_atr_max"":4.0,""deviation_atr_min"":0.6,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""target_fraction"":0.25,""wick_min"":0.1}"
28830,08ceb1240aee7da8,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_FAST,4452,893,"{""confirmation"":""WICK"",""deviation_atr_max"":4.0,""deviation_atr_min"":0.6,""geometry_id"":""C_FAST"",""hour_window"":""NEW_YORK"",""target_fraction"":0.5,""wick_min"":0.25}"
28831,08d5d74c8c65b803,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_BALANCED,6461,1374,"{""confirmation"":""WICK"",""deviation_atr_max"":8.0,""deviation_atr_min"":1.2,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""target_fraction"":0.25,""wick_min"":0.4}"
28832,08dd9503ebf06f7a,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_BALANCED,4066,811,"{""confirmation"":""WICK"",""deviation_atr_max"":4.0,""deviation_atr_min"":0.6,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""target_fraction"":0.5,""wick_min"":0.4}"
28833,08f5cb517772821e,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_FAST,4358,907,"{""confirmation"":""WICK"",""deviation_atr_max"":8.0,""deviation_atr_min"":1.6,""geometry_id"":""C_FAST"",""hour_window"":""LONDON"",""target_fraction"":0.25,""wick_min"":0.25}"
28834,08f7f06e0b020ef5,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_FAST,20393,4456,"{""confirmation"":""EITHER"",""deviation_atr_max"":8.0,""deviation_atr_min"":0.4,""geometry_id"":""C_FAST"",""hour_window"":""ALL_LIQUID"",""target_fraction"":0.25,""wick_min"":0.25}"
28835,08fa608926cd8b3f,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_FAST,14586,3176,"{""confirmation"":""EITHER"",""deviation_atr_max"":8.0,""deviation_atr_min"":0.9,""geometry_id"":""C_FAST"",""hour_window"":""LONDON_NY"",""target_fraction"":0.75,""wick_min"":0.25}"
28836,08fe4c9903996f2a,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_BALANCED,8429,1739,"{""confirmation"":""EITHER"",""deviation_atr_max"":4.0,""deviation_atr_min"":1.2,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""target_fraction"":0.5,""wick_min"":0.1}"
28837,0902d573fd297fd8,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_BALANCED,9207,1901,"{""confirmation"":""EITHER"",""deviation_atr_max"":4.0,""deviation_atr_min"":0.4,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""target_fraction"":0.25,""wick_min"":0.25}"
28838,0909c96ae1a2965e,CHOP,CHOP_PRIOR_WEEK_MID_PARTIAL_ROTATION,C_FAST,8964,1986,"{""confirmation"":""CANDLE"",""deviation_atr_max"":8.0,""deviation_atr_min"":1.2,""geometry_id"":""C_FAST"",""hour_window"":""LONDON_NY"",""target_fraction"":0.75,""wick_min"":0.1}"
28839,0004219b22220a21,CHOP,CHOP_PRIOR_WEEK_EDGE_REENTRY,C_EXTENDED,326,72,"{""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.07,""sweep_atr"":0.12,""target_fraction"":0.75,""wick_min"":0.1}"
28840,001ee549bb5324a5,CHOP,CHOP_PRIOR_WEEK_EDGE_REENTRY,C_BALANCED,198,35,"{""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.0,""sweep_atr"":0.03,""target_fraction"":0.5,""wick_min"":0.25}"
28841,0052c0296e637ad6,CHOP,CHOP_PRIOR_WEEK_EDGE_REENTRY,C_EXTENDED,128,28,"{""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""reentry_atr"":0.03,""sweep_atr"":0.03,""target_fraction"":0.5,""wick_min"":0.25}"
28842,008375fe8343e966,CHOP,CHOP_PRIOR_WEEK_EDGE_REENTRY,C_BALANCED,165,38,"{""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.07,""sweep_atr"":0.12,""target_fraction"":0.25,""wick_min"":0.4}"
