attempt_no,variant_id,regime_owner,mechanic,geometry_id,raw_signal_count,minimum_era_raw_signal_count,parameters_json
24625,000a81a1cf80f7ad,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_EXTENDED,120,15,"{""body_min"":0.2,""feature_key"":""H1_D2"",""geometry_id"":""T_EXTENDED"",""hour_window"":""LIQUID"",""pressure_min"":0.75,""require_confirmation"":true,""residual_ceiling"":0.75,""residual_floor"":-1.5,""transition_age_max"":48}"
24626,000d13ba5351e85c,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_BALANCED,1103,113,"{""body_min"":0.0,""feature_key"":""H1_D2"",""geometry_id"":""T_BALANCED"",""hour_window"":""ALL"",""pressure_min"":0.25,""require_confirmation"":false,""residual_ceiling"":0.5,""residual_floor"":-1.0,""transition_age_max"":192}"
24627,0016158f5684f3c4,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_EXTENDED,120,16,"{""body_min"":0.4,""feature_key"":""H1_D10"",""geometry_id"":""T_EXTENDED"",""hour_window"":""LIQUID"",""pressure_min"":0.75,""require_confirmation"":true,""residual_ceiling"":0.25,""residual_floor"":-2.0,""transition_age_max"":96}"
24628,0020e8e6eb093ad1,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_FAST,163,23,"{""body_min"":0.2,""feature_key"":""H1_D2"",""geometry_id"":""T_FAST"",""hour_window"":""ALL"",""pressure_min"":0.25,""require_confirmation"":false,""residual_ceiling"":0.0,""residual_floor"":-1.5,""transition_age_max"":16}"
24629,003171614322aaf5,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_EXTENDED,197,18,"{""body_min"":0.0,""feature_key"":""H1_D2"",""geometry_id"":""T_EXTENDED"",""hour_window"":""NEW_YORK"",""pressure_min"":0.75,""require_confirmation"":true,""residual_ceiling"":0.75,""residual_floor"":-2.0,""transition_age_max"":96}"
24630,00323b467e2ee59d,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_BALANCED,137,15,"{""body_min"":0.4,""feature_key"":""H1_D2"",""geometry_id"":""T_BALANCED"",""hour_window"":""LIQUID"",""pressure_min"":0.25,""require_confirmation"":true,""residual_ceiling"":0.25,""residual_floor"":-0.5,""transition_age_max"":96}"
24631,00325ccabf28165f,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_FAST,197,18,"{""body_min"":0.0,""feature_key"":""H1_D2"",""geometry_id"":""T_FAST"",""hour_window"":""ALL"",""pressure_min"":0.75,""require_confirmation"":false,""residual_ceiling"":0.25,""residual_floor"":-0.5,""transition_age_max"":192}"
24632,0033fc944a7334c4,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_EXTENDED,312,28,"{""body_min"":0.4,""feature_key"":""H1_D2"",""geometry_id"":""T_EXTENDED"",""hour_window"":""LIQUID"",""pressure_min"":0.5,""require_confirmation"":false,""residual_ceiling"":0.25,""residual_floor"":-2.0,""transition_age_max"":192}"
24633,00368f32e0a4601b,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_BALANCED,241,34,"{""body_min"":0.0,""feature_key"":""H1_D2"",""geometry_id"":""T_BALANCED"",""hour_window"":""ALL"",""pressure_min"":0.25,""require_confirmation"":false,""residual_ceiling"":0.0,""residual_floor"":-2.0,""transition_age_max"":16}"
24634,00381c47aff7a7f2,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_EXTENDED,362,36,"{""body_min"":0.0,""feature_key"":""H1_D2"",""geometry_id"":""T_EXTENDED"",""hour_window"":""NEW_YORK"",""pressure_min"":0.5,""require_confirmation"":false,""residual_ceiling"":0.0,""residual_floor"":-2.0,""transition_age_max"":192}"
24635,003d586530ee3365,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_EXTENDED,111,19,"{""body_min"":0.2,""feature_key"":""H1_D2"",""geometry_id"":""T_EXTENDED"",""hour_window"":""ALL"",""pressure_min"":0.25,""require_confirmation"":false,""residual_ceiling"":0.25,""residual_floor"":-0.5,""transition_age_max"":16}"
24636,0041b730e2b103bc,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_FAST,295,45,"{""body_min"":0.4,""feature_key"":""H1_D10"",""geometry_id"":""T_FAST"",""hour_window"":""ALL"",""pressure_min"":0.25,""require_confirmation"":true,""residual_ceiling"":0.5,""residual_floor"":-0.5,""transition_age_max"":96}"
24637,004638deb897dd3f,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_FAST,510,54,"{""body_min"":0.2,""feature_key"":""H1_D2"",""geometry_id"":""T_FAST"",""hour_window"":""LIQUID"",""pressure_min"":0.25,""require_confirmation"":true,""residual_ceiling"":0.75,""residual_floor"":-1.0,""transition_age_max"":192}"
24638,0047a4e73bc5a304,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_EXTENDED,541,84,"{""body_min"":0.2,""feature_key"":""H1_D10"",""geometry_id"":""T_EXTENDED"",""hour_window"":""LIQUID"",""pressure_min"":0.25,""require_confirmation"":true,""residual_ceiling"":0.75,""residual_floor"":-0.5,""transition_age_max"":192}"
24639,0049e094906cc4cc,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_BALANCED,275,26,"{""body_min"":0.4,""feature_key"":""H1_D2"",""geometry_id"":""T_BALANCED"",""hour_window"":""ALL"",""pressure_min"":0.25,""require_confirmation"":true,""residual_ceiling"":0.25,""residual_floor"":-2.0,""transition_age_max"":96}"
24640,004fd1e5ba2ba3fb,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_EXTENDED,424,60,"{""body_min"":0.2,""feature_key"":""H1_D10"",""geometry_id"":""T_EXTENDED"",""hour_window"":""NEW_YORK"",""pressure_min"":0.25,""require_confirmation"":false,""residual_ceiling"":0.75,""residual_floor"":-1.5,""transition_age_max"":48}"
24641,00606770f137e226,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_FAST,214,25,"{""body_min"":0.2,""feature_key"":""H1_D2"",""geometry_id"":""T_FAST"",""hour_window"":""NEW_YORK"",""pressure_min"":0.75,""require_confirmation"":false,""residual_ceiling"":0.75,""residual_floor"":-1.0,""transition_age_max"":192}"
24642,0061455eaf0fb6b4,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_EXTENDED,189,21,"{""body_min"":0.4,""feature_key"":""H1_D10"",""geometry_id"":""T_EXTENDED"",""hour_window"":""NEW_YORK"",""pressure_min"":0.5,""require_confirmation"":false,""residual_ceiling"":0.5,""residual_floor"":-2.0,""transition_age_max"":48}"
24643,00664b170d1b5b69,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_EXTENDED,138,21,"{""body_min"":0.2,""feature_key"":""H1_D10"",""geometry_id"":""T_EXTENDED"",""hour_window"":""ALL"",""pressure_min"":0.5,""require_confirmation"":true,""residual_ceiling"":0.75,""residual_floor"":-2.0,""transition_age_max"":16}"
24644,006916b395226e60,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_BALANCED,118,16,"{""body_min"":0.2,""feature_key"":""H1_D2"",""geometry_id"":""T_BALANCED"",""hour_window"":""ALL"",""pressure_min"":0.5,""require_confirmation"":true,""residual_ceiling"":0.25,""residual_floor"":-1.0,""transition_age_max"":48}"
24645,006a876ea88164c2,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_EXTENDED,588,74,"{""body_min"":0.0,""feature_key"":""H1_D2"",""geometry_id"":""T_EXTENDED"",""hour_window"":""ALL"",""pressure_min"":0.25,""require_confirmation"":false,""residual_ceiling"":0.25,""residual_floor"":-2.0,""transition_age_max"":48}"
24646,006bfc10428b060b,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_FAST,138,18,"{""body_min"":0.4,""feature_key"":""H1_D10"",""geometry_id"":""T_FAST"",""hour_window"":""ALL"",""pressure_min"":0.75,""require_confirmation"":false,""residual_ceiling"":0.25,""residual_floor"":-1.0,""transition_age_max"":96}"
24647,006de2acbe24d4d4,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_BALANCED,244,35,"{""body_min"":0.0,""feature_key"":""H1_D10"",""geometry_id"":""T_BALANCED"",""hour_window"":""NEW_YORK"",""pressure_min"":0.5,""require_confirmation"":true,""residual_ceiling"":0.5,""residual_floor"":-0.5,""transition_age_max"":192}"
24648,0070aa228312a025,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_FAST,308,37,"{""body_min"":0.2,""feature_key"":""H1_D2"",""geometry_id"":""T_FAST"",""hour_window"":""LIQUID"",""pressure_min"":0.5,""require_confirmation"":false,""residual_ceiling"":0.5,""residual_floor"":-0.5,""transition_age_max"":192}"
24649,0073d7c1dbab64d6,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_BALANCED,314,54,"{""body_min"":0.0,""feature_key"":""H1_D10"",""geometry_id"":""T_BALANCED"",""hour_window"":""LIQUID"",""pressure_min"":0.25,""require_confirmation"":false,""residual_ceiling"":0.25,""residual_floor"":-0.5,""transition_age_max"":48}"
24650,00742037a22d7d50,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_EXTENDED,105,22,"{""body_min"":0.4,""feature_key"":""H1_D10"",""geometry_id"":""T_EXTENDED"",""hour_window"":""LIQUID"",""pressure_min"":0.25,""require_confirmation"":false,""residual_ceiling"":0.0,""residual_floor"":-0.5,""transition_age_max"":48}"
24651,00803febc2cf8f96,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_BALANCED,295,39,"{""body_min"":0.0,""feature_key"":""H1_D10"",""geometry_id"":""T_BALANCED"",""hour_window"":""LIQUID"",""pressure_min"":0.75,""require_confirmation"":true,""residual_ceiling"":0.75,""residual_floor"":-1.0,""transition_age_max"":192}"
24652,008a4aff54617f17,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_EXTENDED,344,38,"{""body_min"":0.4,""feature_key"":""H1_D2"",""geometry_id"":""T_EXTENDED"",""hour_window"":""ALL"",""pressure_min"":0.25,""require_confirmation"":false,""residual_ceiling"":0.0,""residual_floor"":-2.0,""transition_age_max"":96}"
24653,008e576a17ddc084,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_EXTENDED,240,20,"{""body_min"":0.0,""feature_key"":""H1_D2"",""geometry_id"":""T_EXTENDED"",""hour_window"":""ALL"",""pressure_min"":0.75,""require_confirmation"":true,""residual_ceiling"":0.5,""residual_floor"":-1.0,""transition_age_max"":192}"
24654,00948ec0ef40ed72,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_EXTENDED,223,30,"{""body_min"":0.4,""feature_key"":""H1_D10"",""geometry_id"":""T_EXTENDED"",""hour_window"":""ALL"",""pressure_min"":0.5,""require_confirmation"":false,""residual_ceiling"":0.25,""residual_floor"":-1.5,""transition_age_max"":48}"
24655,009532b6163884f3,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_BALANCED,138,22,"{""body_min"":0.2,""feature_key"":""H1_D10"",""geometry_id"":""T_BALANCED"",""hour_window"":""NEW_YORK"",""pressure_min"":0.5,""require_confirmation"":false,""residual_ceiling"":0.5,""residual_floor"":-2.0,""transition_age_max"":16}"
24656,00a863625cdb39d3,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_FAST,392,52,"{""body_min"":0.0,""feature_key"":""H1_D10"",""geometry_id"":""T_FAST"",""hour_window"":""NEW_YORK"",""pressure_min"":0.25,""require_confirmation"":false,""residual_ceiling"":0.0,""residual_floor"":-2.0,""transition_age_max"":48}"
24657,00b0c7a2e82c7fff,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_FAST,308,30,"{""body_min"":0.0,""feature_key"":""H1_D2"",""geometry_id"":""T_FAST"",""hour_window"":""ALL"",""pressure_min"":0.75,""require_confirmation"":false,""residual_ceiling"":0.0,""residual_floor"":-2.0,""transition_age_max"":192}"
24658,00b22c8e6c7314f9,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_BALANCED,258,39,"{""body_min"":0.2,""feature_key"":""H1_D10"",""geometry_id"":""T_BALANCED"",""hour_window"":""LIQUID"",""pressure_min"":0.25,""require_confirmation"":true,""residual_ceiling"":0.75,""residual_floor"":-0.5,""transition_age_max"":48}"
24659,00b26f319a67d173,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_FAST,181,19,"{""body_min"":0.2,""feature_key"":""H1_D2"",""geometry_id"":""T_FAST"",""hour_window"":""LIQUID"",""pressure_min"":0.25,""require_confirmation"":true,""residual_ceiling"":0.25,""residual_floor"":-0.5,""transition_age_max"":96}"
24660,00b467fbb2933ec8,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_BALANCED,106,16,"{""body_min"":0.2,""feature_key"":""H1_D2"",""geometry_id"":""T_BALANCED"",""hour_window"":""LIQUID"",""pressure_min"":0.5,""require_confirmation"":false,""residual_ceiling"":0.0,""residual_floor"":-2.0,""transition_age_max"":16}"
24661,00b5a8d4f0f868f8,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_EXTENDED,274,27,"{""body_min"":0.0,""feature_key"":""H1_D2"",""geometry_id"":""T_EXTENDED"",""hour_window"":""LIQUID"",""pressure_min"":0.75,""require_confirmation"":false,""residual_ceiling"":0.5,""residual_floor"":-1.5,""transition_age_max"":96}"
24662,00b617736590194b,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_EXTENDED,198,19,"{""body_min"":0.0,""feature_key"":""H1_D10"",""geometry_id"":""T_EXTENDED"",""hour_window"":""ALL"",""pressure_min"":1.0,""require_confirmation"":false,""residual_ceiling"":0.0,""residual_floor"":-1.5,""transition_age_max"":192}"
24663,00c3dd2c2183e69d,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_FAST,333,44,"{""body_min"":0.4,""feature_key"":""H1_D10"",""geometry_id"":""T_FAST"",""hour_window"":""ALL"",""pressure_min"":0.5,""require_confirmation"":true,""residual_ceiling"":0.5,""residual_floor"":-2.0,""transition_age_max"":192}"
24664,00ca2103bc0c1327,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_BALANCED,448,45,"{""body_min"":0.0,""feature_key"":""H1_D2"",""geometry_id"":""T_BALANCED"",""hour_window"":""NEW_YORK"",""pressure_min"":0.25,""require_confirmation"":true,""residual_ceiling"":0.75,""residual_floor"":-1.0,""transition_age_max"":192}"
24665,00cabd4da669d5fb,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_BALANCED,1149,162,"{""body_min"":0.0,""feature_key"":""H1_D10"",""geometry_id"":""T_BALANCED"",""hour_window"":""ALL"",""pressure_min"":0.25,""require_confirmation"":false,""residual_ceiling"":0.25,""residual_floor"":-1.0,""transition_age_max"":192}"
24666,00d1bd84c20dd90e,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_BALANCED,224,34,"{""body_min"":0.2,""feature_key"":""H1_D10"",""geometry_id"":""T_BALANCED"",""hour_window"":""LIQUID"",""pressure_min"":0.25,""require_confirmation"":true,""residual_ceiling"":0.25,""residual_floor"":-1.0,""transition_age_max"":48}"
24667,00d571796932267d,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_FAST,366,37,"{""body_min"":0.0,""feature_key"":""H1_D2"",""geometry_id"":""T_FAST"",""hour_window"":""LIQUID"",""pressure_min"":0.75,""require_confirmation"":false,""residual_ceiling"":0.5,""residual_floor"":-1.5,""transition_age_max"":192}"
24668,00df948ff637565d,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_BALANCED,408,61,"{""body_min"":0.0,""feature_key"":""H1_D10"",""geometry_id"":""T_BALANCED"",""hour_window"":""ALL"",""pressure_min"":0.25,""require_confirmation"":false,""residual_ceiling"":0.25,""residual_floor"":-0.5,""transition_age_max"":48}"
24669,00e7150c4ef97716,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_FAST,600,76,"{""body_min"":0.4,""feature_key"":""H1_D10"",""geometry_id"":""T_FAST"",""hour_window"":""ALL"",""pressure_min"":0.25,""require_confirmation"":true,""residual_ceiling"":0.75,""residual_floor"":-1.0,""transition_age_max"":192}"
24670,00e812df7c3a4547,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_FAST,203,17,"{""body_min"":0.0,""feature_key"":""H1_D2"",""geometry_id"":""T_FAST"",""hour_window"":""LIQUID"",""pressure_min"":0.5,""require_confirmation"":true,""residual_ceiling"":0.0,""residual_floor"":-1.0,""transition_age_max"":192}"
24671,00f987bf236d87eb,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_EXTENDED,505,61,"{""body_min"":0.0,""feature_key"":""H1_D10"",""geometry_id"":""T_EXTENDED"",""hour_window"":""ALL"",""pressure_min"":0.25,""require_confirmation"":true,""residual_ceiling"":0.5,""residual_floor"":-2.0,""transition_age_max"":48}"
24672,010147cee9593868,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_BALANCED,375,37,"{""body_min"":0.4,""feature_key"":""H1_D2"",""geometry_id"":""T_BALANCED"",""hour_window"":""LIQUID"",""pressure_min"":0.25,""require_confirmation"":true,""residual_ceiling"":0.5,""residual_floor"":-1.5,""transition_age_max"":192}"
24673,0101db1e6312b076,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_FAST,120,20,"{""body_min"":0.2,""feature_key"":""H1_D10"",""geometry_id"":""T_FAST"",""hour_window"":""NEW_YORK"",""pressure_min"":0.25,""require_confirmation"":false,""residual_ceiling"":0.0,""residual_floor"":-0.5,""transition_age_max"":48}"
24674,010584883ad7795f,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_EXTENDED,191,24,"{""body_min"":0.2,""feature_key"":""H1_D10"",""geometry_id"":""T_EXTENDED"",""hour_window"":""ALL"",""pressure_min"":1.0,""require_confirmation"":false,""residual_ceiling"":0.5,""residual_floor"":-1.0,""transition_age_max"":192}"
24675,010e88f9e20a1c25,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_BALANCED,542,81,"{""body_min"":0.0,""feature_key"":""H1_D10"",""geometry_id"":""T_BALANCED"",""hour_window"":""LIQUID"",""pressure_min"":0.5,""require_confirmation"":true,""residual_ceiling"":0.75,""residual_floor"":-1.5,""transition_age_max"":192}"
24676,010fc62101260a77,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_FAST,309,40,"{""body_min"":0.4,""feature_key"":""H1_D10"",""geometry_id"":""T_FAST"",""hour_window"":""ALL"",""pressure_min"":0.5,""require_confirmation"":false,""residual_ceiling"":0.0,""residual_floor"":-1.5,""transition_age_max"":192}"
24677,0112847f3cb795f3,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_EXTENDED,751,88,"{""body_min"":0.0,""feature_key"":""H1_D2"",""geometry_id"":""T_EXTENDED"",""hour_window"":""NEW_YORK"",""pressure_min"":0.25,""require_confirmation"":false,""residual_ceiling"":0.5,""residual_floor"":-2.0,""transition_age_max"":192}"
24678,01157338c6543c38,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_BALANCED,220,22,"{""body_min"":0.0,""feature_key"":""H1_D10"",""geometry_id"":""T_BALANCED"",""hour_window"":""NEW_YORK"",""pressure_min"":0.75,""require_confirmation"":false,""residual_ceiling"":0.5,""residual_floor"":-1.0,""transition_age_max"":96}"
24679,01257aa2f62228d7,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_EXTENDED,208,18,"{""body_min"":0.2,""feature_key"":""H1_D2"",""geometry_id"":""T_EXTENDED"",""hour_window"":""LIQUID"",""pressure_min"":0.5,""require_confirmation"":true,""residual_ceiling"":0.25,""residual_floor"":-2.0,""transition_age_max"":96}"
24680,012d950765323b68,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_EXTENDED,162,17,"{""body_min"":0.4,""feature_key"":""H1_D2"",""geometry_id"":""T_EXTENDED"",""hour_window"":""LIQUID"",""pressure_min"":0.25,""require_confirmation"":false,""residual_ceiling"":0.0,""residual_floor"":-0.5,""transition_age_max"":192}"
24681,01307e2737d5a780,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_EXTENDED,164,20,"{""body_min"":0.2,""feature_key"":""H1_D2"",""geometry_id"":""T_EXTENDED"",""hour_window"":""ALL"",""pressure_min"":0.5,""require_confirmation"":true,""residual_ceiling"":0.25,""residual_floor"":-2.0,""transition_age_max"":48}"
24682,01319d4d0560b580,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_BALANCED,150,22,"{""body_min"":0.0,""feature_key"":""H1_D10"",""geometry_id"":""T_BALANCED"",""hour_window"":""NEW_YORK"",""pressure_min"":0.5,""require_confirmation"":false,""residual_ceiling"":0.25,""residual_floor"":-0.5,""transition_age_max"":48}"
24683,0132311476f469b7,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_BALANCED,380,52,"{""body_min"":0.2,""feature_key"":""H1_D10"",""geometry_id"":""T_BALANCED"",""hour_window"":""LIQUID"",""pressure_min"":0.25,""require_confirmation"":true,""residual_ceiling"":0.0,""residual_floor"":-2.0,""transition_age_max"":192}"
24684,01324296fcc39e63,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_FAST,255,28,"{""body_min"":0.0,""feature_key"":""H1_D2"",""geometry_id"":""T_FAST"",""hour_window"":""ALL"",""pressure_min"":0.5,""require_confirmation"":false,""residual_ceiling"":0.25,""residual_floor"":-0.5,""transition_age_max"":96}"
24685,0137caf5f96448b9,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_FAST,387,51,"{""body_min"":0.2,""feature_key"":""H1_D2"",""geometry_id"":""T_FAST"",""hour_window"":""LIQUID"",""pressure_min"":0.25,""require_confirmation"":false,""residual_ceiling"":0.75,""residual_floor"":-1.0,""transition_age_max"":48}"
24686,013bcb1fd83daa8a,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_FAST,112,15,"{""body_min"":0.0,""feature_key"":""H1_D10"",""geometry_id"":""T_FAST"",""hour_window"":""ALL"",""pressure_min"":0.75,""require_confirmation"":true,""residual_ceiling"":0.75,""residual_floor"":-1.5,""transition_age_max"":16}"
24687,013e0337a20207d0,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_BALANCED,191,19,"{""body_min"":0.4,""feature_key"":""H1_D10"",""geometry_id"":""T_BALANCED"",""hour_window"":""ALL"",""pressure_min"":0.75,""require_confirmation"":false,""residual_ceiling"":0.0,""residual_floor"":-2.0,""transition_age_max"":192}"
24688,014078beda332a76,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_BALANCED,415,56,"{""body_min"":0.0,""feature_key"":""H1_D10"",""geometry_id"":""T_BALANCED"",""hour_window"":""ALL"",""pressure_min"":0.25,""require_confirmation"":true,""residual_ceiling"":0.0,""residual_floor"":-1.5,""transition_age_max"":96}"
24689,0141573af6de807d,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_FAST,124,21,"{""body_min"":0.0,""feature_key"":""H1_D2"",""geometry_id"":""T_FAST"",""hour_window"":""ALL"",""pressure_min"":0.5,""require_confirmation"":false,""residual_ceiling"":0.25,""residual_floor"":-1.0,""transition_age_max"":16}"
24690,014530abac1c43b2,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_FAST,264,30,"{""body_min"":0.2,""feature_key"":""H1_D2"",""geometry_id"":""T_FAST"",""hour_window"":""LIQUID"",""pressure_min"":0.75,""require_confirmation"":false,""residual_ceiling"":0.75,""residual_floor"":-1.0,""transition_age_max"":192}"
24691,0147b89588704f64,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_BALANCED,496,77,"{""body_min"":0.2,""feature_key"":""H1_D10"",""geometry_id"":""T_BALANCED"",""hour_window"":""LIQUID"",""pressure_min"":0.25,""require_confirmation"":false,""residual_ceiling"":0.5,""residual_floor"":-1.5,""transition_age_max"":48}"
24692,014977f1ba1508ab,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_BALANCED,138,22,"{""body_min"":0.2,""feature_key"":""H1_D2"",""geometry_id"":""T_BALANCED"",""hour_window"":""LIQUID"",""pressure_min"":0.5,""require_confirmation"":false,""residual_ceiling"":0.75,""residual_floor"":-1.5,""transition_age_max"":16}"
24693,014a149bd3765bbe,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_BALANCED,203,26,"{""body_min"":0.4,""feature_key"":""H1_D10"",""geometry_id"":""T_BALANCED"",""hour_window"":""NEW_YORK"",""pressure_min"":0.5,""require_confirmation"":false,""residual_ceiling"":0.25,""residual_floor"":-1.0,""transition_age_max"":192}"
24694,014fd9e821a214c6,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_BALANCED,962,120,"{""body_min"":0.0,""feature_key"":""H1_D10"",""geometry_id"":""T_BALANCED"",""hour_window"":""ALL"",""pressure_min"":0.25,""require_confirmation"":true,""residual_ceiling"":0.5,""residual_floor"":-2.0,""transition_age_max"":192}"
24695,01625a087da31e9e,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_BALANCED,429,67,"{""body_min"":0.4,""feature_key"":""H1_D10"",""geometry_id"":""T_BALANCED"",""hour_window"":""LIQUID"",""pressure_min"":0.25,""require_confirmation"":false,""residual_ceiling"":0.0,""residual_floor"":-1.5,""transition_age_max"":192}"
24696,0165c8ca3bd1b11e,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_FAST,262,38,"{""body_min"":0.2,""feature_key"":""H1_D2"",""geometry_id"":""T_FAST"",""hour_window"":""LIQUID"",""pressure_min"":0.25,""require_confirmation"":false,""residual_ceiling"":0.5,""residual_floor"":-0.5,""transition_age_max"":48}"
24697,016b019aff90491a,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_BALANCED,217,22,"{""body_min"":0.4,""feature_key"":""H1_D2"",""geometry_id"":""T_BALANCED"",""hour_window"":""NEW_YORK"",""pressure_min"":0.25,""require_confirmation"":false,""residual_ceiling"":0.0,""residual_floor"":-2.0,""transition_age_max"":96}"
24698,0175d9f601db4a4f,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_BALANCED,215,29,"{""body_min"":0.0,""feature_key"":""H1_D2"",""geometry_id"":""T_BALANCED"",""hour_window"":""LIQUID"",""pressure_min"":0.25,""require_confirmation"":false,""residual_ceiling"":0.0,""residual_floor"":-2.0,""transition_age_max"":16}"
24699,01785618e4ecee8c,TRANSITION,TRANS_ANCESTRY_RESIDUAL_REACCELERATION,T_FAST,394,51,"{""body_min"":0.0,""feature_key"":""H1_D2"",""geometry_id"":""T_FAST"",""hour_window"":""LIQUID"",""pressure_min"":0.25,""require_confirmation"":false,""residual_ceiling"":0.0,""residual_floor"":-2.0,""transition_age_max"":48}"
